pm25,temperature,humidity,wind_speed,rainfall,hour,day_of_week,week_of_year,is_weekend,hour_sin,hour_cos,month_sin,month_cos,pm25_lag_1,pm25_lag_3,pm25_lag_6,pm25_lag_12,pm25_lag_24,pm25_lag_48,pm25_lag_72,pm25_roll_std_6,pm25_roll_std_12,pm25_roll_std_24,pm25_roll_mean_48,pm25_roll_std_48,temperature_lag_24,humidity_lag_24,wind_speed_lag_24,rainfall_lag_24,pm25_lag_168,pm25_lag_336,pm25_roll_min_24,pm25_roll_max_24,pm25_roll_min_48,pm25_roll_max_48,pm25_roll_median_24,pm25_roll_q75_24,pm25_diff_1,pm25_diff_24,pm25_diff_48,pm25_diff_168,temp_humidity,wind_x_humidity,wind_roll_mean_24,humid_roll_mean_24,temp_roll_std_24,day_of_year_sin,day_of_year_cos,is_rush_hour,is_night
-6.211546523490894,-0.13648076441091728,-0.014757915896654393,-2.589595810746341,-0.9534313984029753,0.10725189705799419,-0.9042438825321893,-1.1940061584429513,-0.0035315380221257785,-0.02688035129817359,0.3478285150201772,-0.07751069994049957,-0.18035106844714066,-1.404586442036176,-1.187365543647925,-0.21867700078729332,-0.034699692056081866,0.047292738629711624,0.07561866800109572,0.05059828950482306,0.222827321839682,-0.0033819833291643003,0.28511842040431745,-5.68470362563583,0.38058209726870845,-0.10420781590483057,-0.0007794516318652996,1.5960702914427178,0.030989526670584515,-0.12592904645873298,-0.26063234750684133,-3.902639262304591,0.07628452095378978,-0.42353911769632324,0.974274344981661,-18.78011874353375,-3.748433991450391,0.08681482841340422,-0.08438592367629824,-0.3073783810790937,-0.05269321121876639,-3.117228203724757,-2.4738126994366825,-0.4920913607130635,-0.4741557380512195,-2.218050135152005,-0.6221470241957257,-4.343280941913959,-8.953157496601144e-05,-0.0003769242828282
-5.698433503248191,-0.13107675488456327,-0.016817534463020364,-2.3240509626291352,-0.9561163529140657,0.09358473408494274,-0.87092235542546,-1.265388201431299,-0.0035673750574781267,-0.007133904749442031,0.36592846704498116,-0.04681238491595527,-0.17463659470848994,-1.3755592375844534,-0.5562966600299506,-0.31962310621323764,-0.036778560753631964,0.04504350185709361,0.05151489927816854,0.07484328171467823,0.219782812644716,-0.10317207208174368,0.32933041424183435,-5.83209083643096,0.40537425514219466,-0.1356428325084062,-0.0008060468272816391,0.7454803038818125,-0.0021914370084294196,-0.14200918762449918,-0.29507936848781585,-4.021078368984422,0.0574357496720992,-0.4311048363911438,1.0407082492941422,-20.153650921024223,-3.7863667136181967,0.0914248131287505,-0.11838660728621332,0.02714415906639057,-0.06410845608487412,-3.1232741456874153,-2.294370280616295,-0.4630279665451356,-0.46849900098081676,-2.2560031976467205,-0.5705736696749121,-4.317706498937101,-8.953157496601144e-05,-0.0003769242828282
-5.760697113588459,-0.053738976407773094,-0.08528583566311752,-2.32817313657671,-1.4903536151530894,0.06468570015878364,-0.8624588385889332,-1.2449422949899753,-0.006456768671379817,0.006543123586007626,0.22225078368035528,-0.050948197551854715,-0.16696114976855142,-1.2699516159610558,-1.1926795161475223,-0.3303506632217124,-0.03829084217220752,0.06795285699846873,0.06628752324510137,0.07769757447558194,0.21907996198907095,-0.08087116666476914,0.327840609743249,-5.748474035473119,0.39059318742943466,-0.10255612040323211,-0.02050844190556648,0.32191745588223125,-0.010964291621178058,-0.14091345789855242,-0.21464694243135463,-3.9335193300580156,0.05899862953011293,-0.2898700316682567,0.9523771674963868,-20.039201368217093,-4.000770126737479,0.0910094170462861,0.01864725459943454,-0.20210420785748986,-0.058734626467631335,-3.1214170214596377,-2.3560495308755414,-0.4265023586924008,-0.4476468006402603,-2.217304173587998,-0.6067232144147016,-4.058618331963153,0.0003178942477356174,-0.0003722564320343018
-5.7237893399476665,-0.06979074721161646,-0.08911018809022486,-2.0877983329479597,-1.195981266399197,0.002749756786940028,-0.8723509869374831,-1.1527417459444647,-0.006469611895202399,0.013542061111376036,0.17964141526678004,-0.04814016963063199,-0.16762264068058083,-1.2898888579764989,-1.1195312609248018,-0.6905808937499666,-0.046709601737898475,0.06336731918957907,0.07891978985366027,0.06106030492519187,0.2171767444929966,-0.09537075088093502,0.31894851088747445,-5.715401475491818,0.35100116623771843,-0.12837470794446215,-0.006935644290625825,0.7300439894629702,-0.013838032216242123,-0.13902803026497726,-0.27379076707224165,-3.8911094902709857,0.02775738907435553,-0.3201158237893627,0.9536422349807046,-20.02404352044217,-3.966192751185267,0.09183186321504345,-0.014020799383450354,-0.307303079671048,-0.10935268765788425,-2.994136097027077,-2.2834124657692088,-0.4336345652082205,-0.4590249448448238,-2.191028602201446,-0.5738426745140208,-4.077989000195405,0.0003178942477356174,-0.0003722564320343018
-5.188253433563427,-0.1039382492621507,-0.07940936466581004,-2.042201515332415,0.0728226263736254,-0.1394434956433333,-0.8753424777247658,-1.2592533924353069,-0.004625228826586693,0.010602955273635896,-0.0016603875848843663,-0.047284998811885186,-0.182013329409568,-1.310042647276174,-1.1240797739631379,-0.43590004466106164,-0.051480363281953205,0.06288498389599008,0.07756651542554366,0.09542654773551425,0.2227353914500818,-0.1590422498602467,0.3413265843570238,-5.758618371607795,0.3782433721484878,-0.11090449805435418,-0.0005769425627259754,0.6785389156449895,-0.01461603934649402,-0.1341934237671841,-0.27352144060524614,-3.961884336140403,0.03425839664341055,-0.34806113410248635,0.931228388982219,-20.77599539886563,-4.0260560340652,0.08466718734645816,0.29675480326344994,-0.23791310473669214,-0.09244992206630447,-3.0462937886456176,-2.274661052129181,-0.4102857549962232,-0.44538039070879365,-2.2263639421294488,-0.557447788590832,-4.6083384009657715,0.0003178942477356174,-0.00046191698867468226
-5.734022934701119,-0.07448687333024827,-0.07161384684753477,-1.9747942814343016,0.078035941899779,-0.24421806600650695,-0.8556801135288373,-1.1316388956534047,-0.004107504260582931,-0.007976128977742764,-0.31512657838379776,-0.04920300664711006,-0.18273666438903352,-1.0606303140877473,-1.174273122624295,-0.8897989267629355,-0.02357836976253677,0.0627891547317791,0.029739079480478377,0.05803158971882018,0.19511448110069096,-0.4961236967589874,0.39626802842124415,-5.7813328256503596,0.3191039849514558,-0.10296393135043955,0.006324323712116495,1.046719192031727,-0.010425660633699901,-0.11680238142978581,-0.2711513260974474,-3.9799122536722598,0.005944749122412997,-0.3435500183489254,1.0029876514943252,-20.65351605967952,-3.999037441097842,0.09035155757699449,0.2851574682489874,-0.3049541145715342,-0.013900715342733095,-3.0261174249768508,-2.2515995279244296,-0.3983708354143495,-0.482071079213139,-2.230264159091314,-0.5777426793932436,-4.544164155873461,0.0003178942477356174,-0.0005280248819927501
-5.6455404912087195,-0.07350603095946583,-0.07228319343900763,-1.9379021406693304,0.07568355058758636,-0.27017307046188976,-0.8450479099785485,-1.1343697944306677,-0.004107504260582931,-0.036655535465590444,-0.32220696027415846,-0.05222647430132686,-0.18125689314326363,-1.2857784045557863,-1.1967890482022718,-0.8995583346330127,-0.03359799177086971,0.058707680124068976,0.05997482882214906,0.06364820821446648,0.17257107560539509,-0.48175761097084197,0.39305914112545476,-5.768325917463759,0.3329165414025828,-0.10415054188644814,0.0036246000904577983,1.0810573868358888,-0.009726618709291054,-0.11565459645755517,-0.24495610057339917,-4.032412210361123,0.01891145255785158,-0.3407886134814037,0.911662773092697,-20.459983676588312,-4.006994548588385,0.08110601514366649,-0.0003405762132985512,-0.3800182327859853,-0.035678870630785404,-3.197053923073097,-2.2614022613089104,-0.40633603099083254,-0.5045972811897739,-2.2388965771996214,-0.5803803196136654,-4.550640281296891,-8.953157496601144e-05,-0.0005270462224300315
-5.574057112570978,-0.08078863600934695,-0.0726415714891033,-1.502753174186131,-1.029633966646954,-0.26985116111762514,-0.8543503638999246,-1.1308592061515472,-0.00385908754671079,-0.033838554683282764,-0.5978018457933287,-0.05648526435583415,-0.16129484386108062,-1.2525387965068882,-0.9979610735758822,-0.9137976618991387,-0.04841775365971071,0.0541273788108028,0.048148206807355494,0.05554257342989065,0.21554666936244554,-0.4808682837795488,0.40079025312116623,-5.740037126492097,0.30155242744844574,-0.10235160788287201,-0.0007622062628610528,1.061084783612001,-0.008829993477103353,-0.10664972399433155,-0.2650717128619246,-3.9526433405273735,0.05045662218296505,-0.3514190130583353,1.0438762329794857,-20.075347818826714,-3.9799307866065936,0.07762357967334867,-0.10482783362485007,-0.31027828124602047,0.0012688071234438758,-3.172834138813652,-2.215524291898873,-0.33963791491794504,-0.5425027224140181,-2.2647318047701797,-0.5769894027298508,-4.225390688496433,-8.953157496601144e-05,-0.00043836432535236956
-5.898605535644826,-0.09264557239180977,-0.06701084602616114,-1.3709608081840896,-0.3642534781808928,-0.23925925090470562,-0.8588718008910525,-1.1292531391933096,-0.003953162506348774,-0.0414973141096493,-0.5930294113092004,-0.04826835893519881,-0.17157274451164248,-1.2754251601706303,-1.19281713107625,-0.7986195094033717,-0.053730429235759554,0.05555778295898311,0.04035733188409186,0.049004645114961616,0.2130965098133104,-0.6000335637866617,0.42473829521683004,-5.728015142463535,0.103190855708197,-0.08652816966484396,-0.0023325464612400696,0.8331631490711595,-0.013696837156581803,-0.11215879999038256,-0.09436706034555285,-4.048209241132189,0.06786404405525366,-0.37622253439425485,1.0699917550429785,-20.277848532700187,-4.001527969931269,0.07779056588111605,-0.3295544516825447,-0.3400429647462103,0.0028156223497663698,-3.1253367317933773,-2.2158835349918293,-0.3638039345159781,-0.5876079437772409,-2.291065272991692,-0.5677915071164882,-4.444421426834574,-8.953157496601144e-05,0.000688631853979172
-5.912286465334572,-0.08673134027712176,-0.07257018435178798,-1.483180923323378,0.07487780397382814,0.05884764308669137,-0.39617685542687026,-1.1397168319990718,0.007436608869982635,-0.038429309359499925,-0.5624409589025519,-0.04390913956307876,-0.183317940054637,-1.2777468158107688,-1.2228062506161264,-0.9090797859743202,-0.059176024014301616,0.061028466245685725,0.024793080602470697,0.051569183149056105,0.24315152149600858,-0.48545897101231383,0.3758348735999121,-5.759927274032046,0.06429679245911915,-0.05198144096024583,-0.004176815612554311,1.0840778873351822,-0.00833942376388017,-0.11855647964459409,-0.2664205516417871,-4.0343299831843344,0.0473302071353267,-0.37151983809949135,0.9521239498437398,-20.340341069442797,-3.949305706141308,0.08050429836565688,-0.22792528307975413,-0.33202360833214806,-0.00729040980710115,-3.1617570890396323,-2.269510895378041,-0.48711428110372923,-0.6132905821945076,-2.1953028598863704,-0.6063525135868219,-4.611792961136179,-8.953157496601144e-05,0.0007840987658215847
